url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
https://www.zomato.com/bangalore/swaadh-electronic-city?context=eyJzZSI6eyJlIjpbIjE4Nzk3MjY2IiwiMTg4MDg0NzAiLCIxODgxMTMyMCIsIjE4NzIzMzU2IiwxODQ2ODg1MywiNTQyNTYiLCIxODc0NDY2NyIsIjE4NzQ5ODAxIiwiNTU0OTEiLCI1NjA3OCIsIjU3MzgzIiwiNjA5MDkiLCIxODE1NDkwMiIsIjU5MjE3IiwiMTg2NzMwOTgiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSJ9fQ==,"Near Ayyappa Temple, Konappana Agrahara, Near Infosys Gate 6, Phase 1, Electronic City, Bangalore",Swaadh,No,No,,0,,Electronic City,Quick Bites,,"South Indian, North Indian, Kerala, Chinese",300,[],[],Dine-out,Electronic City
https://www.zomato.com/frosty-creams-food-truck?context=eyJzZSI6eyJlIjpbIjE4NjYxMTIxIiwiMTg4ODg3MDkiLCI2MDIyNyIsIjE4MDExNjc0IiwxODM3NTU0MiwiMTg3MzkxMjQiLCIxODc5NzgwNCIsIjE4NjYzNzAzIiwiNTkzNjMiLCI2MTAyMSIsIjYxNTk2IiwiMTgwODk2OTkiLCIxODM2MjQzMSIsIjE4NDE3NTMwIiwiMTgzNjI0MTQiLCIxODQ0MzEyMSIsIjE4NzA2MDUxIiwiMTg3NDg1NzQiLCIxODY3MDIzNCIsIjE4OTQ1NDcyIiwiMTg1ODQyNDQiLCIxODkzODkzNSIsIjE4Mzk4NDE1IiwiMTg0OTk3MDYiXSwidCI6IkRlc3NlcnRzICYgQmFrZXMgaW4gQmFubmVyZ2hhdHRhIFJvYWQifX0=,"Location Varies, Bangalore",Frosty Creams,No,No,3.7/5,13,+91 8904300306,South Bangalore,Food Truck,,"Ice Cream, Desserts",300,"[('Rated 5.0', 'RATED\n  As fancy as it looks, their ice creams are absolute delight to your sweet cravings. Tried Desi paan, salted caramel and ras-mishti-lai and loved each one of them. They are camped in JP Nagar 7th phase these days. Do give your taste buds a joyous ride.'), ('Rated 5.0', ""RATED\n  I've been here a couple of times, tried Paan, Salted Caramel and Ras Mishti Lai (Rasgulla) Ice cream and all are amazing! It's an instant icecream made with liquid nitrogen and this cute little truck is doing an amazing job serving the best ice creams in town!""), ('Rated 5.0', 'RATED\n  Delicious Taste, Awesome people, Very Unique, Best ice cream was Chocolate Peanut butter which was recommended by people in the store and best part was Ice Dragon... ?'), ('Rated 4.5', ""RATED\n  We ordered a mango frozen yogurt and liked the taste. It wasn't the authentic taste but was a welcome change. Its a small yet very clean outlet.""), ('Rated 3.5', ""RATED\n  At the Karle SEZ, on a sunny summer day in barren Bangalore, Frosty Creams food truck showed up. Liquid nitrogen ice cream is their  USP so to beat the heat, HR Gal and I had the coconut creme and chocolate classic. \nThe ice cream is made then and there, right before your very eyes, with a certain amount of dramatic flair when the nitrogen vapour emanates from the cup. My coconut creme was creamy and covered with colored edible confetti, which was quite pretty to look at. HR Gal's chocolate classic was predictably pleasing.\n\nEach ice cream averages INR 120ish in price and the two of ours cost us INR 220. For the  ice cream enthusiast, this is novelty in your mouth.""), ('Rated 4.0', ""RATED\n  With the advent of summer, the craze for ice creams are surely to raise the bars. Frosty Creams is food truck which prepares instantaneous ice creams using Liquid Nitrogen while churning the contents. Recently it was there in our office campus and we guys after lunch went to try it out.\n\nThe menu list is brief with their specialities. We opted for Salted Caramel, Paan Masala and Coffee Toffee. There itself they put the ingredients in churner and added liquid nitrogen on regular basis. Hardly it took 2-3 minutes and it was ready.\n\nSpecially liked Paan and Salted Caramel being quite smooth in texture and tasted awesome. Coffee Toffee on the other hand wasn't that impressive.\n\nFinal amount was 150 so was quite reasonable. Overall experience was satisfactory.""), ('Rated 5.0', 'RATED\n  Wow flavour. Must try it. Awsmmm feeling. Loved it to the core Must try it once wen yu r in bangaluru. Ferreo Roshers flavour is jus Awsmmm.'), ('Rated 5.0', 'RATED\n  Wow !!i had pan flavor in nitrogen mix !! One of the most delicious ice creAm i have ever had ? !! Must visit and worth eating ??? all the best guys'), ('Rated 4.0', 'RATED\n  Omg!! You just need to try the dragon ice (comes at a reasonable price of ?30) . Its such a fun thing to do. Ice creams are good. So far tried just chocolate mint and coffee tofee and they were ""good"".'), ('Rated 4.0', ""RATED\n  I had the coffee toffee. Their mint chocolate is a well balanced option too. One of the better coffee ice creams I've had in a while. But the highlight for me is their icy dragon ! Its a fun experience!""), ('Rated 4.0', ""RATED\n  It's like back to school when chemistry teacher used to make instant ice cream much to delight of their pupil with sounds of wowow n ahhhhs. Now there is food truck -Frosty n Creams where they make live ice cream amidst clouds of smoke using LN2. Loved their Choco Classic and Coffee toffee flavour.u"")]",[],Desserts,Bannerghatta Road
https://www.zomato.com/bangalore/sangam-kabab-corner-ulsoor?context=eyJzZSI6eyJlIjpbIjYwNTI5IiwiNTI4NDEiLCI1ODAxNyIsIjU1NzExIiw1NTc2NCwiMTgyMTY2NTEiLCIxODMwNDc4MSIsIjU0Mzg4IiwiNTMzNzQiLCIxODUzMjQwMCIsIjU4MzI5IiwiMTgyMDgzOTUiLCI1ODA1MSIsIjU5ODA5IiwiNTI2NjIiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIExhdmVsbGUgUm9hZCJ9fQ==,"Opposite RBANMS Grounds, St John's Road, Ulsoor, Bangalore",Sangam Kabab Corner,No,No,3.1 /5,4,+91 9886069933,Ulsoor,Quick Bites,,"Fast Food, North Indian",300,"[('Rated 1.0', ""RATED\n  I tried this place because of the other review. No, nope and don't - my advice to you. The hygiene is questionable and the taste was awful. I might eat here only if my life depended on it.""), ('Rated 5.0', 'RATED\n  Awesome non veg food. Very reasonable price. Dont let the look of the shop discourage you from tasting the food. Have been eating from here since 4 months and not a single health problem. One must try the kalmi kabab. There is an Odisha cook who can customize the intensity of spices for you in the dish. He is very friendly.')]",[],Dine-out,Lavelle Road
https://www.zomato.com/bangalore/annalakshmi-bellandur?context=eyJzZSI6eyJlIjpbIjE4Njk5NTY3IiwiNjA5NDgiLCIxODQxODUyNyIsIjUzODQzIiwxODQ2Mzk1MCwiMTg0MzAzOTAiLCIxODQyMzQwNiIsIjE4NDIzNDAxIiwiMTg2MjE4MzEiLCIxODg2Nzk0MyIsIjE4MjA4MzU4IiwiMTg3MzI5NzEiLCIxODc1Mzc2NSIsIjE4Njc3MjYxIiwiNjA2OTAiLCIxODcyODkyMiIsIjE4NDM5NjYwIiwiMTgzNTc1OTciLCIxODU1OTIzMCIsIjE4NzE5NzU4IiwiMTg3NDcwMDIiLCIxODczMzEwOSIsIjE4NTMyMzg4IiwiMTg2NDE5MTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJlbGxhbmR1ciJ9fQ==,"First Floor, GVR Plaza,Opposite Bangalore Central, Bellandur, Bangalore",Annalakshmi,No,No,3.5/5,28,+91 7204086566,Bellandur,Casual Dining,,"Andhra, Chettinad",700,"[('Rated 4.0', 'RATED\n  Ordered Andra style Deluxe chicken thali - got 3 puri, potato subji, chicken gravy Andra style (5 pieces), white rice 1 box, dal, sambar, kootu, pan, strawberry ice cream, banana, papad, payasam, rasam, buttermilk(no salt) & 1 boiled gee. All around 312? after offer from swiggy. Portion wise 2 person can eat and taste was good. I will order again.'), ('Rated 1.0', 'RATED\n  Had mutton biriyani and there were only bones. Had a bad experience. Had good thali before. But today, it was bad. Mutton biriyani tasted like egg biriyani. Will not come again.'), ('Rated 5.0', 'RATED\n  Great taste of thali and meals.\nOrdered guntur chicken and Andhra chicken thali.\nMeals were served in banana leaf and had a great typical taste.\nGuntur chicken is a must try over this place.\nGreat service and good ambience and place for team outing lunch.'), ('Rated 4.5', 'RATED\n  Am a huge fan of Andhra meals and order it anytime I find myself veg meals at annalakshmi was more of a miss than hit quality was good service was quick...'), ('Rated 4.0', 'RATED\n  Recently we visited annalakshmi restaurant we were not disappointed..the food was delicious value was excellent compared to other prices we had seen and we found the quality of food ?'), ('Rated 5.0', 'RATED\n  Very good food.me and friends had executive north indian Thali it was so many veraiteies .we unable to finish all .the staffs r very courteous and friendly..we will visit again ...'), ('Rated 1.0', ""RATED\n  Andhra meals were truly disappointing !! Had 3 'thick' pooris and 'hard' rice. Pappu was bad too. Need to improve hygiene as well. There were flies all over.""), ('Rated 3.0', 'RATED\n  not an authentic dindugal biryani'), ('Rated 1.0', ""RATED\n  I ordered deluxe chettinad veg meals, following items went missing applam,ghee, urughai, Pappas, cut fruits, sweet pan ice cream. then I asked about this inconvenience to zomoto support, they maximum we can give 60rs as credit for this inconvenience. I didn't expect from this kind of behaviour from zomoto and annalakshmi. Also the meal is not upto the mark. payasam and rice were half cooked. very good vendor and very good zomoto response. keep on continue the good work""), ('Rated 1.0', 'RATED\n  PATHETIC\n\nOrdered non-veg thali and it was worst that one can imagine, very old chicken served, everything was worst. beware of this looters. useless.'), ('Rated 2.0', 'RATED\n  Not up to expectation.'), ('Rated 3.0', 'RATED\n  280/- mein itna kuch..?\nTummyTumms khush hua..!!?\n.\nIn Frame: Annalakshmi Special Non Veg Meals\n.\n??TummyTumms Score??\nTaste: 3.5/5\nAmbience: 3.2/5\nService: 3.2/5'), ('Rated 3.5', 'RATED\n  Great non-veg thali. It was my first visit here, around 4.30pm. Whole place was empty that time and interiors were nice. We ordered Annalakshmi special non-veg thali(purely south Indian style),it looked great and tasted even better. Price was pretty low in my opinion. Must try item.'), ('Rated 1.5', ""RATED\n  No value for money. Bad service. Until I asked, they didn't serve dal/sambar/rasam. It's not a complete thali. Won't recommend to anyone. Don't get mislead by name""), ('Rated 1.0', 'RATED\n  Worst experience ever in ordering online from this restaurant. I ordered a south indian thali and an egg dosa and it never got deliverd on time. The Zomato people kept asking me and telling me that they are getting in touch with the restaurant. After following up also they said they are not able to contact the restaurant and did not allow me to cancel the order as well. Finally one guy came and delivered a dirty package with everything leaking and told me everything is there and took the full money. Once i opened the packet i saw there was no paratha and only the thali, with just a dirty packet of rasam and sambhar and some sweet and rice. This is the worst experience I have had and Zomata should be ashamed to list a restaurant if they are not able to deliver. I have heard bad reviews on ordering Zomato online and i think its true. Dont think should order again from zomato'), ('Rated 5.0', ""RATED\n  I'm impressed.. No more words on pros.. if I want to say any negative(just adding this because of min 140 characters).. some foods are not hot.. it will be great if it's hot while serving... You'll surely lov it if you're looking for proper ???? ??? ???????? in Bellandur""), ('Rated 4.0', 'RATED\n  The place was good. Have a pizza outlet too with the restaurant. Thus we have options. Limited options for vegetarians. The food was good and filling. However the service was a bit slow. Since I went as a single person, they almost forgot me and had to wait for 15 minutes to get their attention (to even get a glass of water). However can visit for the quality of food served. And non-vegetarians will enjoy.'), ('Rated 4.5', ""RATED\n  Just stopped for a quick bite, but turned out to be a pleasant surprise for lunch.\nTip: This place also has Gusto's Pizza along with it.\n\nWe ordered for a Thali meals which started with mushroom soup. We are not a fan of mushroom so the start was scratchy. But their presentation of sambhar and rasam in a copper bucket changed the mood. That followed by bajji, vathakuzhambu and a typical South thali comprised of a hearty meal.\n\nOverall, it was more than worth for what we were charged. The ambience was also pleasing, with lot of plants inside.\n\nPoints deducted for 1) the plates - red colored, plastic plates without edges, which were not looking good for meals 2) lack of AC for a short period of time when it became very hot inside and we were sweating profusely and 3) of course, the mushroom soup and not having any alternate for that.""), ('Rated 4.5', 'RATED\n  Been here for a quick lunch and never regretted the choice.\nAmbiemce is outstanding with lot of greenery and huts. You can find tamil thali along with american pizzas. All south indian dishes make you feel that you are eating home food. Chicken sukka is a must try. Awesome service guys. And you will find all these for a very decent price.'), ('Rated 5.0', ""RATED\n  I'm impressed.. No more words on pros.. if I want to say any negative(just adding this because of min 140 characters).. some foods are not hot.. it will be great if it's hot while serving... You'll surely lov it if you're looking for proper ???? ??? ???????? in Bellandur""), ('Rated 4.0', 'RATED\n  The place was good. Have a pizza outlet too with the restaurant. Thus we have options. Limited options for vegetarians. The food was good and filling. However the service was a bit slow. Since I went as a single person, they almost forgot me and had to wait for 15 minutes to get their attention (to even get a glass of water). However can visit for the quality of food served. And non-vegetarians will enjoy.'), ('Rated 4.5', ""RATED\n  Just stopped for a quick bite, but turned out to be a pleasant surprise for lunch.\nTip: This place also has Gusto's Pizza along with it.\n\nWe ordered for a Thali meals which started with mushroom soup. We are not a fan of mushroom so the start was scratchy. But their presentation of sambhar and rasam in a copper bucket changed the mood. That followed by bajji, vathakuzhambu and a typical South thali comprised of a hearty meal.\n\nOverall, it was more than worth for what we were charged. The ambience was also pleasing, with lot of plants inside.\n\nPoints deducted for 1) the plates - red colored, plastic plates without edges, which were not looking good for meals 2) lack of AC for a short period of time when it became very hot inside and we were sweating profusely and 3) of course, the mushroom soup and not having any alternate for that.""), ('Rated 4.5', 'RATED\n  Been here for a quick lunch and never regretted the choice.\nAmbiemce is outstanding with lot of greenery and huts. You can find tamil thali along with american pizzas. All south indian dishes make you feel that you are eating home food. Chicken sukka is a must try. Awesome service guys. And you will find all these for a very decent price.'), ('Rated 5.0', ""RATED\n  I'm impressed.. No more words on pros.. if I want to say any negative(just adding this because of min 140 characters).. some foods are not hot.. it will be great if it's hot while serving... You'll surely lov it if you're looking for proper ???? ??? ???????? in Bellandur""), ('Rated 4.0', 'RATED\n  The place was good. Have a pizza outlet too with the restaurant. Thus we have options. Limited options for vegetarians. The food was good and filling. However the service was a bit slow. Since I went as a single person, they almost forgot me and had to wait for 15 minutes to get their attention (to even get a glass of water). However can visit for the quality of food served. And non-vegetarians will enjoy.'), ('Rated 4.5', ""RATED\n  Just stopped for a quick bite, but turned out to be a pleasant surprise for lunch.\nTip: This place also has Gusto's Pizza along with it.\n\nWe ordered for a Thali meals which started with mushroom soup. We are not a fan of mushroom so the start was scratchy. But their presentation of sambhar and rasam in a copper bucket changed the mood. That followed by bajji, vathakuzhambu and a typical South thali comprised of a hearty meal.\n\nOverall, it was more than worth for what we were charged. The ambience was also pleasing, with lot of plants inside.\n\nPoints deducted for 1) the plates - red colored, plastic plates without edges, which were not looking good for meals 2) lack of AC for a short period of time when it became very hot inside and we were sweating profusely and 3) of course, the mushroom soup and not having any alternate for that.""), ('Rated 4.5', 'RATED\n  Been here for a quick lunch and never regretted the choice.\nAmbiemce is outstanding with lot of greenery and huts. You can find tamil thali along with american pizzas. All south indian dishes make you feel that you are eating home food. Chicken sukka is a must try. Awesome service guys. And you will find all these for a very decent price.'), ('Rated 5.0', ""RATED\n  I'm impressed.. No more words on pros.. if I want to say any negative(just adding this because of min 140 characters).. some foods are not hot.. it will be great if it's hot while serving... You'll surely lov it if you're looking for proper ???? ??? ???????? in Bellandur""), ('Rated 4.0', 'RATED\n  The place was good. Have a pizza outlet too with the restaurant. Thus we have options. Limited options for vegetarians. The food was good and filling. However the service was a bit slow. Since I went as a single person, they almost forgot me and had to wait for 15 minutes to get their attention (to even get a glass of water). However can visit for the quality of food served. And non-vegetarians will enjoy.'), ('Rated 4.5', ""RATED\n  Just stopped for a quick bite, but turned out to be a pleasant surprise for lunch.\nTip: This place also has Gusto's Pizza along with it.\n\nWe ordered for a Thali meals which started with mushroom soup. We are not a fan of mushroom so the start was scratchy. But their presentation of sambhar and rasam in a copper bucket changed the mood. That followed by bajji, vathakuzhambu and a typical South thali comprised of a hearty meal.\n\nOverall, it was more than worth for what we were charged. The ambience was also pleasing, with lot of plants inside.\n\nPoints deducted for 1) the plates - red colored, plastic plates without edges, which were not looking good for meals 2) lack of AC for a short period of time when it became very hot inside and we were sweating profusely and 3) of course, the mushroom soup and not having any alternate for that.""), ('Rated 4.5', 'RATED\n  Been here for a quick lunch and never regretted the choice.\nAmbiemce is outstanding with lot of greenery and huts. You can find tamil thali along with american pizzas. All south indian dishes make you feel that you are eating home food. Chicken sukka is a must try. Awesome service guys. And you will find all these for a very decent price.'), ('Rated 5.0', 'RATED\n  Awesome taste ! Perfect ambiance ! Great South Indian dishes ! tempts you to be back and will be back soon ! A Nice place to hangout ..!! Good job guys ..!!'), ('Rated 5.0', 'RATED\n  Decent ambiance with Hut inside and copper containers used for serving Sambar, Rasam & Water,\n\nAmazing food quality with mouth watering south Indian dishes ,\n\nGood service- very well welcomed, smiling face and always looking after the customers felt like home,\n\nBest price - For this food quality , service, ambiance ..\n\nwhat else anyone need.. :)')]",[],Delivery,Bellandur
https://www.zomato.com/bangalore/onesta-electronic-city-bangalore?context=eyJzZSI6eyJlIjpbIjU0MjI5IiwiMTg4OTcwNzMiLCIxODc1ODA3OSIsIjU4Njk2IiwxODc2NTQzMSwiNTI1OTIiLCI1MTYzNyIsIjUyMjk4IiwiNTIyNjciLCIxODUzODA0MyIsIjE4OTQ2MDQzIiwiMTgzNTkxMzkiLCI1MjMwOCIsIjUzODg4IiwiMTg4MDIyNDciXSwidCI6IlJlc3RhdXJhbnRzIGluIEVsZWN0cm9uaWMgQ2l0eSBzZXJ2aW5nIEJ1ZmZldCJ9fQ==,"Sy No: 54/2 ( Old Sy no 54 ), Above BATA showroom Bommasandra Village, Attible Hobbli, Anekal Taluk, Bengaluru, Karnataka 560099",Onesta,Yes,Yes,4.5/5,860,080 41177515,Electronic City,"Casual Dining, Cafe","Pasta, Ravioli, Potato Wedges, Jalapeno Cheeseballs, Chicken Pizza, Lasagne, Veggie Pizza","Pizza, Cafe, Italian",600,"[('Rated 4.0', ""RATED\n  Great service and delicious pizzas. The pizza size is perfect for one person and the unlimited option is always there if you need more than a single pizza.\nBest part is that it's light on the pocket as well.""), ('Rated 5.0', 'RATED\n  We took the unlimited offer and was left too full to even move. They bring you a full plate of everything and even after insisting to bring us just samples, they wonÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92t budge. It is a good thing if you have a large appetite or going with a lot of friends, but we were just two and ended up wasting some food. But the quality and taste of food was really good.'), ('Rated 4.0', 'RATED\n  Good pizza packages. Veg and non veg unlimited.\nDrinks were good too.\nLoved the barbeque pizza and paneer tikka pizza.\nAnd the walnut cake among the desserts was my fav!!\nDo pay a visit.\nNice cozy place.\nService time is a bit long.'), ('Rated 4.0', 'RATED\n  New outlet of Onesta Chain.. been today to this newly opened branch of Onesta. Yummlicious Pizzas as usual is their usp. We had farmhouse and panner Tikka pizza, and One more cheese stuffed margarita. Everything was great.. In 299/- unlimited pizza with a cooler and desert is a great deal.. Recommended if you are craving for a great pizza.\n\nOnly negative no valet parking.\n\nFood - 5/5\nService - 5/5\nAmbience - 4/5\nVFM - 5/5'), ('Rated 4.0', ""RATED\n  I ordered a margarita and corn pizza online and though the service was fast the pizza wasn't upto my expectations.it came cold and I like my pizzas to be thin crust which this one clearly wasn't. The only reason I'm giving 4 stars is because it costed me only 60 bucks including taxes.""), ('Rated 3.0', 'RATED\n  IÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92ll have to start by putting the blame on Zomato. They donÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92t do home delivery. On the app the Zomato delivery doesnÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92t work either. So having set our hearts on a Saturday evening winding down with some Onesta pizza, we decided to do a takeaway.\nUnfortunately, there was a traffic jam and we reached 15min later than scheduled. And unfortunately, the lukewarm pizzas didnÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92t taste good at all. Wasabi, Alfredo, Cream Roasted Chicken and the Sweet Corn Pineapple were all uniformly disappointing. Next time we have to do the dine-in to make sure the standards here are as good as the Koramangala outlet.'), ('Rated 5.0', 'RATED\n  Onesta is a decent restaurant which serves delicious Pizzas & Starters. They have different packages based on our requirement. I opted for unlimited menu, so I ended up tasting almost all the items ? Fish fingers, crispy chicken, Prawn pizza & potato wedges are really good. Overall I like it, good food & decent ambience.\n\nAtikur did a best service at Onesta ?'), ('Rated 2.0', 'RATED\n  To be honest i try very hard to appreciate a cuisine/ restaurant. But the pizzas in onesta was at best bland.\nTruly sorry but I will not recommend onesta honestly.\nWe ordered\n1. Fish fingers\n2. Margherita pizza\n3. Roast chicken pizza\n4.Potato wedges\n5. Chicken Pasta - Good\nWe had visited Ministry of pizza in Koramangala which was great flavour in the mouth.\nFlavour was unfortunately absent.\nThe other thing is add pizza size options. There are only 4 inch pizzas.'), ('Rated 5.0', ""RATED\n  Best thing to open in this area, extremely helpful and sweet staff here and yummy food as usual. We'll keep coming back. Shankar was very helpful .""), ('Rated 4.5', 'RATED\n  A lovely surprise in electronic City. They have aservice and pricing format that is great. Small portions and related pricing. And the food tastes good. We had ordered only veg pitzzas for a change. And they were exceptional!! Small size means you can try more variety. Tthe staff were friendly and efficient.\nThe desserts were only ok. Could have tasted better. Again the bite sized ones let you try a few varities. None were exceptional. Overall a fantastic experience.'), ('Rated 5.0', 'RATED\n  Great food and ambiance. Service was excellent. The unlimited menu was totally worth it. Mainuddin was a very courteous staff. Will definitely visit again!\n\n\n\nmyfoodmyprice.in'), ('Rated 4.0', ""RATED\n  Extremely good service. The food was of pretty good quality too. It's nice to finally have a Onesta in this part of the city! The ambience is nice too.""), ('Rated 4.0', 'RATED\n  A great chain and a great alternative to other mediocre pizza chains. Big fan of their minced chicken stuffed pizza, their aam panna and their pasta. Lasagne is okay though. Also, they have great service and Rajesh helped us immensely during our visit here.'), ('Rated 3.0', 'RATED\n  The food was good. ordered jalepeno cheese balls,chicken wings in bbq sauce , pizza and lasagne. the staffs are quite friendly. overall experience was good. the food could little better like other onesta outlets.'), ('Rated 5.0', 'RATED\n  Great food and ambiance. Service was excellent. The unlimited menu was totally worth it. Mainuddin was a very courteous staff. Will definitely visit again!\n\n\n\nmyfoodmyprice.in'), ('Rated 4.0', ""RATED\n  Extremely good service. The food was of pretty good quality too. It's nice to finally have a Onesta in this part of the city! The ambience is nice too.""), ('Rated 4.0', 'RATED\n  A great chain and a great alternative to other mediocre pizza chains. Big fan of their minced chicken stuffed pizza, their aam panna and their pasta. Lasagne is okay though. Also, they have great service and Rajesh helped us immensely during our visit here.'), ('Rated 3.0', 'RATED\n  The food was good. ordered jalepeno cheese balls,chicken wings in bbq sauce , pizza and lasagne. the staffs are quite friendly. overall experience was good. the food could little better like other onesta outlets.'), ('Rated 5.0', 'RATED\n  Onesta in Electronic City is extremely welcoming. Rajesh was extremely helpful and patient with our order. Love the food as usual, will come back'), ('Rated 5.0', 'RATED\n  This was a complimentary meal on behalf of the new outlet which has opened in Electronic City.\nFOOD 4/5\nService 5/5\nVFM 4/5\nA must visit, had a lovely experience.'), ('Rated 3.0', ""RATED\n  This place is just beyond e city phase 2 easy to find but in a little inside area. Ambience is pretty good 10/10, courteous staffs with very decent behaviour and ready to listen to you if something is not right. Something that every foodchain should learn. Food is a bit bland , you guys can do better .. that's the most important thing it's 6/10. Oh yes.. I love the concept of not using straws.\nIf the quality of food is improved will definitely visit again""), ('Rated 5.0', 'RATED\n  Delicious pizzas and best service.,\U0001f929\U0001f929\nFood: we tried many pizzas veg and non veg among which butter chicken pizza topped, also loved the fish fingers.\nDrinks: we had virgin mojito, Oreo shake, both were decent\n\nService: Atikur was at service for us and made our dinner a happy time.\n\nSo try this amazing place and u will not be disappointed ?\U0001f929'), ('Rated 4.0', ""RATED\n  Very good place if you want to enjoy Italian food. Pure authentic pizzas with different flavors.\nFull menu buffet is best option.\nReasonable price\nNeed to improve the service part\nWaiters are not confident or what I don't know they asked three time for the order, and we were repeating same order again and again. Kormangala branch is far better in terms of service."")]",[],Buffet,Electronic City
https://www.zomato.com/bangalore/le-rosa-restaurant-hsr?context=eyJzZSI6eyJlIjpbIjE4NzI4Mjc2IiwiMTg0MTk4MjUiLCIxODQyMzQxMyIsIjE4NDMyOTY1IiwxODU2MjM3MCwiMTg2ODM0MDkiLCIxODYxNjQ1NiIsIjE4NTk0MDcyIiwiMTg2Mzg1NTAiLCIxODYyODY3MSIsIjU0MTA4IiwiMTgzMjM2MzYiLCIxODc2MjY3OSIsIjE4NjIxODAzIiwiMTg2NjEyOTQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEhTUiJ9fQ==,"L-63, 15th Cross, 3rd Main, 6th Sector, Near Indian Bank, HSR, Bangalore",Le Rosa Restaurant,No,No,3.2/5,4,"+91 9206082090
+91 9961659609",HSR,Casual Dining,,"North Indian, Mughlai, Biryani",700,"[('Rated 1.0', 'RATED\n  A small resto in HSR.\n\nOrdered Veg Biryani and Gobi Manchurian. I was the only customer at that time and waited for Biryani for almost 45 minutes and got something similar to fried rice with too much oil.\n\nVegetable Biryani costed Rs.100 (Actual cost Rs.140)\n\nGobi Manchurian: Rs.140\n\nManchurian was okay, But biryani was a total waste of time and money.'), ('Rated 2.0', 'RATED\n  price on menu is costly and taste is not worth for the price paid. table chairs good .simple average ambience .its nearby to my home hardly 10 customers a day come')]",[],Dine-out,HSR
